i	height	delta	push_m	rock_m	push_i
3658	5593	0	1366	3	21548
3659	5593	0	1384	4	21566
3660	5593	0	1390	0	21572
3661	5595	2	1398	1	21580
3662	5598	3	1403	2	21585
3663	5598	0	1407	3	21589
3664	5598	0	1419	4	21601
3665	5599	1	1425	0	21607
3666	5602	3	1429	1	21611
3667	5604	2	1433	2	21615
3668	5606	2	1438	3	21620
3669	5606	0	1444	4	21626
3670	5607	1	1453	0	21635
3671	5610	3	1457	1	21639
3672	5612	2	1461	2	21643
3673	5614	2	1466	3	21648
3674	5614	0	1472	4	21654
3675	5615	1	1478	0	21660
3676	5618	3	1482	1	21664
3677	5621	3	1486	2	21668
3678	5621	0	1490	3	21672
3679	5623	2	1498	4	21680
3680	5624	1	1502	0	21684
3681	5626	2	1506	1	21688
3682	5627	1	1511	2	21693
3683	5627	0	1517	3	21699
3684	5628	1	1533	4	21715
3685	5629	1	1538	0	21720
3686	5632	3	1542	1	21724
3687	5634	2	1546	2	21728
3688	5636	2	1551	3	21733
3689	5638	2	1557	4	21739
3690	5639	1	1561	0	21743
3691	5639	0	1565	1	21747
3692	5642	3	1577	2	21759
3693	5644	2	1581	3	21763
3694	5646	2	1587	4	21769
3695	5647	1	1591	0	21773
3696	5650	3	1595	1	21777
3697	5650	0	1599	2	21781
3698	5653	3	1606	3	21788
3699	5653	0	1611	4	21793
3700	5654	1	1618	0	21800
3701	5657	3	1622	1	21804
3702	5660	3	1626	2	21808
3703	5664	4	1630	3	21812
3704	5664	0	1634	4	21816
3705	5664	0	1648	0	21830
3706	5666	2	1658	1	21840
3707	5668	2	1663	2	21845
3708	5672	4	1668	3	21850
3709	5674	2	1672	4	21854
3710	5675	1	1676	0	21858
3711	5677	2	1680	1	21862
3712	5680	3	1685	2	21867
3713	5682	2	1689	3	21871
3714	5684	2	1695	4	21877
3715	5685	1	1699	0	21881
3716	5688	3	1703	1	21885
3717	5690	2	1707	2	21889
3718	5690	0	1712	3	21894
3719	5690	0	1731	4	21913
3720	5691	1	1737	0	21919
3721	5693	2	1741	1	21923
3722	5696	3	1746	2	21928
3723	5698	2	1750	3	21932
3724	5698	0	1756	4	21938
3725	5699	1	1767	0	21949
3726	5702	3	1771	1	21953
3727	5704	2	1775	2	21957
3728	5706	2	1780	3	21962
3729	5708	2	1786	4	21968
3730	5709	1	1790	0	21972
3731	5712	3	1794	1	21976
3732	5715	3	1798	2	21980
3733	5717	2	1802	3	21984
3734	5717	0	1808	4	21990
3735	5718	1	1827	0	22009
3736	5721	3	1831	1	22013
3737	5721	0	1835	2	22017
3738	5724	3	1842	3	22024
3739	5724	0	1847	4	22029
3740	5724	0	1855	0	22037
3741	5726	2	1861	1	22043
3742	5729	3	1866	2	22048
3743	5733	4	1870	3	22052
3744	5733	0	1874	4	22056
3745	5733	0	1884	0	22066
3746	5733	0	1892	1	22074
3747	5736	3	1899	2	22081
3748	5737	1	1903	3	22085
3749	5737	0	1910	4	22092
3750	5738	1	1917	0	22099
3751	5741	3	1921	1	22103
3752	5743	2	1925	2	22107
3753	5745	2	1930	3	22112
3754	5745	0	1936	4	22118
3755	5746	1	1944	0	22126
3756	5749	3	1948	1	22130
3757	5751	2	1952	2	22134
3758	5753	2	1957	3	22139
3759	5755	2	1963	4	22145
3760	5756	1	1967	0	22149
3761	5759	3	1971	1	22153
3762	5762	3	1975	2	22157
3763	5762	0	1979	3	22161
3764	5762	0	1994	4	22176
3765	5763	1	2000	0	22182
3766	5765	2	2004	1	22186
3767	5768	3	2009	2	22191
3768	5770	2	2013	3	22195
3769	5770	0	2019	4	22201
3770	5771	1	2027	0	22209
3771	5773	2	2031	1	22213
3772	5776	3	2036	2	22218
3773	5776	0	2040	3	22222
3774	5777	1	2049	4	22231
3775	5777	0	2054	0	22236
3776	5780	3	2059	1	22241
3777	5782	2	2063	2	22245
3778	5786	4	2068	3	22250
3779	5786	0	2072	4	22254
3780	5787	1	2082	0	22264
3781	5790	3	2086	1	22268
3782	5792	2	2090	2	22272
3783	5793	1	2095	3	22277
3784	5795	2	2102	4	22284
3785	5796	1	2106	0	22288
3786	5799	3	2110	1	22292
3787	5799	0	2114	2	22296
3788	5803	4	2121	3	22303
3789	5805	2	2125	4	22307
3790	5806	1	2129	0	22311
3791	5806	0	2133	1	22315
3792	5809	3	2145	2	22327
3793	5810	1	2149	3	22331
3794	5812	2	2156	4	22338
3795	5812	0	2160	0	22342
3796	5814	2	2167	1	22349
3797	5816	2	2172	2	22354
3798	5818	2	2177	3	22359
3799	5818	0	2183	4	22365
3800	5819	1	2192	0	22374
3801	5822	3	2196	1	22378
3802	5822	0	2200	2	22382
3803	5825	3	2207	3	22389
3804	5827	2	2212	4	22394
3805	5827	0	2216	0	22398
3806	5827	0	2226	1	22408
3807	5828	1	2235	2	22417
3808	5828	0	2241	3	22423
3809	5828	0	2251	4	22433
3810	5829	1	2257	0	22439
3811	5832	3	2261	1	22443
3812	5835	3	2265	2	22447
3813	5835	0	2269	3	22451
3814	5837	2	2279	4	22461
3815	5838	1	2283	0	22465
3816	5841	3	2287	1	22469
3817	5844	3	2291	2	22473
3818	5846	2	2295	3	22477
3819	5848	2	2301	4	22483
3820	5849	1	2305	0	22487
3821	5852	3	2309	1	22491
3822	5852	0	2313	2	22495
3823	5855	3	2320	3	22502
3824	5855	0	2325	4	22507
3825	5856	1	2334	0	22516
3826	5858	2	2338	1	22520
3827	5861	3	2343	2	22525
3828	5863	2	2347	3	22529
3829	5863	0	2353	4	22535
3830	5863	0	2364	0	22546
3831	5865	2	2370	1	22552
3832	5868	3	2375	2	22557
3833	5868	0	2379	3	22561
3834	5868	0	2389	4	22571
3835	5869	1	2395	0	22577
3836	5871	2	2399	1	22581
3837	5872	1	2404	2	22586
3838	5872	0	2410	3	22592
3839	5872	0	2455	4	22637
3840	5873	1	2461	0	22643
3841	5875	2	2465	1	22647
3842	5878	3	2470	2	22652
3843	5880	2	2474	3	22656
3844	5880	0	2480	4	22662
3845	5881	1	2486	0	22668
3846	5883	2	2490	1	22672
3847	5885	2	2495	2	22677
3848	5889	4	2500	3	22682
3849	5889	0	2504	4	22686
3850	5889	0	2514	0	22696
3851	5891	2	2522	1	22704
3852	5894	3	2527	2	22709
3853	5894	0	2531	3	22713
3854	5894	0	2543	4	22725
3855	5895	1	2551	0	22733
3856	5897	2	2555	1	22737
3857	5900	3	2560	2	22742
3858	5900	0	2564	3	22746
3859	5902	2	2573	4	22755
3860	5903	1	2577	0	22759
3861	5906	3	2581	1	22763
3862	5909	3	2585	2	22767
3863	5909	0	2589	3	22771
3864	5911	2	2597	4	22779
3865	5912	1	2601	0	22783
3866	5914	2	2605	1	22787
3867	5917	3	2610	2	22792
3868	5919	2	2614	3	22796
3869	5921	2	2620	4	22802
3870	5922	1	2624	0	22806
3871	5925	3	2628	1	22810
3872	5928	3	2632	2	22814
3873	5928	0	2636	3	22818
3874	5928	0	2646	4	22828
3875	5929	1	2652	0	22834
3876	5931	2	2656	1	22838
3877	5934	3	2661	2	22843
3878	5938	4	2665	3	22847
3879	5938	0	2669	4	22851
3880	5938	0	2682	0	22864
3881	5941	3	2692	1	22874
3882	5941	0	2696	2	22878
3883	5944	3	2708	3	22890
3884	5944	0	2713	4	22895
3885	5944	0	2727	0	22909
3886	5945	1	2734	1	22916
3887	5948	3	2740	2	22922
3888	5952	4	2744	3	22926
3889	5952	0	2748	4	22930
3890	5953	1	2758	0	22940
3891	5956	3	2762	1	22944
3892	5958	2	2766	2	22948
3893	5958	0	2771	3	22953
3894	5958	0	2797	4	22979
3895	5959	1	2806	0	22988
3896	5959	0	2810	1	22992
3897	5961	2	2818	2	23000
3898	5963	2	2823	3	23005
3899	5963	0	2829	4	23011
3900	5964	1	2835	0	23017
3901	5967	3	2839	1	23021
3902	5967	0	2843	2	23025
3903	5970	3	2851	3	23033
3904	5970	0	2856	4	23038
3905	5971	1	2863	0	23045
3906	5971	0	2867	1	23049
3907	5974	3	2877	2	23059
3908	5976	2	2881	3	23063
3909	5976	0	2887	4	23069
3910	5977	1	2899	0	23081
3911	5980	3	2903	1	23085
3912	5983	3	2907	2	23089
3913	5985	2	2911	3	23093
3914	5985	0	2917	4	23099
3915	5986	1	2929	0	23111
3916	5989	3	2933	1	23115
3917	5992	3	2937	2	23119
3918	5994	2	2941	3	23123
3919	5996	2	2947	4	23129
3920	5997	1	2951	0	23133
3921	6000	3	2955	1	23137
3922	6003	3	2959	2	23141
3923	6007	4	2963	3	23145
3924	6007	0	2967	4	23149
3925	6008	1	2981	0	23163
3926	6011	3	2985	1	23167
3927	6014	3	2989	2	23171
3928	6018	4	2993	3	23175
3929	6018	0	2997	4	23179
3930	6018	0	3007	0	23189
3931	6021	3	3015	1	23197
3932	6024	3	3019	2	23201
3933	6026	2	3023	3	23205
3934	6026	0	3029	4	23211
3935	6027	1	3044	0	23226
3936	6030	3	3048	1	23230
3937	6033	3	3052	2	23234
3938	6035	2	3056	3	23238
3939	6035	0	3062	4	23244
3940	6036	1	3084	0	23266
3941	6039	3	3088	1	23270
3942	6042	3	3092	2	23274
3943	6044	2	3096	3	23278
3944	6044	0	3102	4	23284
3945	6044	0	3110	0	23292
3946	6046	2	3116	1	23298
3947	6049	3	3121	2	23303
3948	6051	2	3125	3	23307
3949	6051	0	3131	4	23313
3950	6051	0	3139	0	23321
3951	6053	2	3145	1	23327
3952	6056	3	3150	2	23332
3953	6056	0	3154	3	23336
3954	6056	0	3164	4	23346
3955	6057	1	3170	0	23352
3956	6060	3	3174	1	23356
3957	6062	2	3178	2	23360
3958	6064	2	3183	3	23365
3959	6066	2	3189	4	23371
3960	6067	1	3193	0	23375
3961	6067	0	3197	1	23379
3962	6070	3	3207	2	23389
3963	6072	2	3211	3	23393
3964	6074	2	3217	4	23399
3965	6075	1	3221	0	23403
3966	6077	2	3225	1	23407
3967	6079	2	3230	2	23412
3968	6081	2	3235	3	23417
3969	6083	2	3241	4	23423
3970	6083	0	3245	0	23427
3971	6083	0	3253	1	23435
3972	6086	3	3260	2	23442
3973	6090	4	3264	3	23446
3974	6090	0	3268	4	23450
3975	6091	1	3278	0	23460
3976	6094	3	3282	1	23464
3977	6096	2	3286	2	23468
3978	6100	4	3291	3	23473
3979	6100	0	3295	4	23477
3980	6100	0	3305	0	23487
3981	6100	0	3313	1	23495
3982	6103	3	3320	2	23502
3983	6103	0	3324	3	23506
3984	6103	0	3340	4	23522
3985	6104	1	3346	0	23528
3986	6107	3	3350	1	23532
3987	6110	3	3354	2	23536
3988	6110	0	3358	3	23540
3989	6112	2	3366	4	23548
3990	6112	0	3370	0	23552
3991	6114	2	3376	1	23558
3992	6117	3	3381	2	23563
3993	6117	0	3385	3	23567
3994	6118	1	3394	4	23576
3995	6119	1	3399	0	23581
3996	6119	0	3403	1	23585
3997	6122	3	3410	2	23592
3998	6123	1	3414	3	23596
3999	6124	1	3421	4	23603
4000	6125	1	3426	0	23608
4001	6128	3	3430	1	23612
4002	6131	3	3434	2	23616
4003	6135	4	3438	3	23620
4004	6135	0	3442	4	23624
4005	6136	1	3452	0	23634
4006	6138	2	3456	1	23638
4007	6139	1	3461	2	23643
4008	6142	3	3467	3	23649
4009	6142	0	3472	4	23654
4010	6142	0	3481	0	23663
4011	6143	1	3488	1	23670
4012	6145	2	3494	2	23676
4013	6147	2	3499	3	23681
4014	6147	0	3505	4	23687
4015	6148	1	3511	0	23693
4016	6151	3	3515	1	23697
4017	6151	0	3519	2	23701
4018	6155	4	3527	3	23709
4019	6155	0	3531	4	23713
4020	6156	1	3540	0	23722
4021	6159	3	3544	1	23726
4022	6162	3	3548	2	23730
4023	6164	2	3552	3	23734
4024	6164	0	3558	4	23740
4025	6165	1	3564	0	23746
4026	6167	2	3568	1	23750
4027	6168	1	3573	2	23755
4028	6170	2	3579	3	23761
4029	6170	0	3585	4	23767
4030	6171	1	3592	0	23774
4031	6174	3	3596	1	23778
4032	6176	2	3600	2	23782
4033	6177	1	3605	3	23787
4034	6178	1	3612	4	23794
4035	6179	1	3617	0	23799
4036	6181	2	3621	1	23803
4037	6183	2	3626	2	23808
4038	6185	2	3631	3	23813
4039	6185	0	3637	4	23819
4040	6186	1	3646	0	23828
4041	6189	3	3650	1	23832
4042	6189	0	3654	2	23836
4043	6191	2	3661	3	23843
4044	6193	2	3667	4	23849
4045	6194	1	3671	0	23853
4046	6197	3	3675	1	23857
4047	6199	2	3679	2	23861
4048	6201	2	3684	3	23866
4049	6201	0	3690	4	23872
4050	6202	1	3706	0	23888
4051	6204	2	3710	1	23892
4052	6205	1	3715	2	23897
4053	6208	3	3721	3	23903
4054	6208	0	3726	4	23908
4055	6209	1	3735	0	23917
4056	6212	3	3739	1	23921
4057	6212	0	3743	2	23925
4058	6216	4	3750	3	23932
4059	6218	2	3754	4	23936
4060	6219	1	3758	0	23940
4061	6222	3	3762	1	23944
4062	6225	3	3766	2	23948
4063	6225	0	3770	3	23952
4064	6227	2	3788	4	23970
4065	6228	1	3792	0	23974
4066	6231	3	3796	1	23978
4067	6234	3	3800	2	23982
4068	6236	2	3804	3	23986
4069	6238	2	3810	4	23992
4070	6238	0	3814	0	23996
4071	6238	0	3822	1	24004
4072	6241	3	3829	2	24011
4073	6243	2	3833	3	24015
4074	6243	0	3839	4	24021
4075	6244	1	3847	0	24029
4076	6247	3	3851	1	24033
4077	6249	2	3855	2	24037
4078	6253	4	3860	3	24042
4079	6253	0	3864	4	24046
4080	6254	1	3874	0	24056
4081	6254	0	3878	1	24060
4082	6257	3	3890	2	24072
4083	6257	0	3894	3	24076
4084	6259	2	3907	4	24089
4085	6260	1	3911	0	24093
4086	6262	2	3915	1	24097
4087	6265	3	3920	2	24102
4088	6265	0	3924	3	24106
4089	6267	2	3933	4	24115
4090	6268	1	3937	0	24119
4091	6269	1	3941	1	24123
4092	6272	3	3947	2	24129
4093	6276	4	3951	3	24133
4094	6276	0	3955	4	24137
4095	6276	0	3965	0	24147
4096	6278	2	3977	1	24159
4097	6278	0	3982	2	24164
4098	6278	0	3995	3	24177
4099	6280	2	4007	4	24189
4100	6280	0	4011	0	24193
4101	6281	1	4018	1	24200
4102	6284	3	4024	2	24206
4103	6288	4	4028	3	24210
4104	6288	0	4032	4	24214
4105	6289	1	4042	0	24224
4106	6292	3	4046	1	24228
4107	6292	0	4050	2	24232
4108	6292	0	4057	3	24239
4109	6294	2	4073	4	24255
4110	6294	0	4077	0	24259
4111	6297	3	4083	1	24265
4112	6300	3	4087	2	24269
4113	6300	0	4091	3	24273
4114	6300	0	4102	4	24284
4115	6301	1	4108	0	24290
4116	6304	3	4112	1	24294
4117	6304	0	4116	2	24298
4118	6306	2	4123	3	24305
4119	6306	0	4129	4	24311
4120	6306	0	4135	0	24317
4121	6308	2	4141	1	24323
4122	6310	2	4146	2	24328
4123	6311	1	4151	3	24333
4124	6311	0	4158	4	24340
4125	6312	1	4165	0	24347
4126	6313	1	4169	1	24351
4127	6315	2	4175	2	24357
4128	6316	1	4180	3	24362
4129	6318	2	4187	4	24369
4130	6319	1	4191	0	24373
4131	6322	3	4195	1	24377
4132	6324	2	4199	2	24381
4133	6326	2	4204	3	24386
4134	6326	0	4210	4	24392
4135	6327	1	4218	0	24400
4136	6330	3	4222	1	24404
4137	6332	2	4226	2	24408
4138	6332	0	4231	3	24413
4139	6332	0	4243	4	24425
4140	6332	0	4249	0	24431
4141	6334	2	4255	1	24437
4142	6337	3	4260	2	24442
4143	6337	0	4264	3	24446
4144	6337	0	4273	4	24455
4145	6338	1	4279	0	24461
4146	6341	3	4283	1	24465
4147	6341	0	4287	2	24469
4148	6344	3	4294	3	24476
4149	6344	0	4299	4	24481
4150	6345	1	4308	0	24490
4151	6348	3	4312	1	24494
4152	6351	3	4316	2	24498
4153	6353	2	4320	3	24502
4154	6353	0	4326	4	24508
4155	6353	0	4338	0	24520
4156	6355	2	4344	1	24526
4157	6358	3	4349	2	24531
4158	6360	2	4353	3	24535
4159	6360	0	4359	4	24541
4160	6361	1	4376	0	24558
4161	6364	3	4380	1	24562
4162	6366	2	4384	2	24566
4163	6368	2	4389	3	24571
4164	6368	0	4395	4	24577
4165	6369	1	4401	0	24583
4166	6372	3	4405	1	24587
4167	6375	3	4409	2	24591
4168	6375	0	4413	3	24595
4169	6375	0	4424	4	24606
4170	6376	1	4430	0	24612
4171	6378	2	4434	1	24616
4172	6380	2	4439	2	24621
4173	6380	0	4444	3	24626
4174	6382	2	4452	4	24634
4175	6383	1	4456	0	24638
4176	6386	3	4460	1	24642
4177	6389	3	4464	2	24646
4178	6389	0	4468	3	24650
4179	6389	0	4483	4	24665
4180	6390	1	4489	0	24671
4181	6393	3	4493	1	24675
4182	6396	3	4497	2	24679
4183	6398	2	4501	3	24683
4184	6398	0	4507	4	24689
4185	6398	0	4519	0	24701
4186	6400	2	4525	1	24707
4187	6403	3	4530	2	24712
4188	6403	0	4534	3	24716
4189	6403	0	4549	4	24731
4190	6404	1	4555	0	24737
4191	6407	3	4559	1	24741
4192	6407	0	4563	2	24745
4193	6410	3	4570	3	24752
4194	6410	0	4575	4	24757
4195	6411	1	4582	0	24764
4196	6414	3	4586	1	24768
4197	6417	3	4590	2	24772
4198	6417	0	4594	3	24776
4199	6417	0	4602	4	24784
4200	6418	1	4616	0	24798
4201	6421	3	4620	1	24802
4202	6421	0	4624	2	24806
4203	6422	1	4634	3	24816
4204	6423	1	4641	4	24823
4205	6423	0	4646	0	24828
4206	6425	2	4651	1	24833
4207	6428	3	4656	2	24838
4208	6428	0	4660	3	24842
4209	6428	0	4669	4	24851
4210	6429	1	4675	0	24857
4211	6432	3	4679	1	24861
4212	6435	3	4683	2	24865
4213	6437	2	4687	3	24869
4214	6437	0	4693	4	24875
4215	6438	1	4701	0	24883
4216	6440	2	4705	1	24887
4217	6442	2	4710	2	24892
4218	6444	2	4715	3	24897
4219	6444	0	4721	4	24903
4220	6445	1	4729	0	24911
4221	6448	3	4733	1	24915
4222	6450	2	4737	2	24919
4223	6452	2	4742	3	24924
4224	6454	2	4748	4	24930
4225	6455	1	4752	0	24934
4226	6458	3	4756	1	24938
4227	6458	0	4760	2	24942
4228	6462	4	4767	3	24949
4229	6462	0	4771	4	24953
4230	6462	0	4779	0	24961
4231	6464	2	4785	1	24967
4232	6466	2	4790	2	24972
4233	6467	1	4795	3	24977
4234	6467	0	4802	4	24984
4235	6468	1	4812	0	24994
4236	6470	2	4816	1	24998
4237	6472	2	4821	2	25003
4238	6476	4	4826	3	25008
4239	6478	2	4830	4	25012
4240	6479	1	4834	0	25016
4241	6482	3	4838	1	25020
4242	6485	3	4842	2	25024
4243	6487	2	4846	3	25028
4244	6487	0	4852	4	25034
4245	6487	0	4875	0	25057
4246	6487	0	4885	1	25067
4247	6490	3	4894	2	25076
4248	6490	0	4898	3	25080
4249	6490	0	4908	4	25090
4250	6491	1	4917	0	25099
4251	6494	3	4921	1	25103
4252	6494	0	4925	2	25107
4253	6496	2	4932	3	25114
4254	6498	2	4938	4	25120
4255	6499	1	4942	0	25124
4256	6502	3	4946	1	25128
4257	6505	3	4950	2	25132
4258	6507	2	4954	3	25136
4259	6509	2	4960	4	25142
4260	6510	1	4964	0	25146
4261	6513	3	4968	1	25150
4262	6516	3	4972	2	25154
4263	6518	2	4976	3	25158
4264	6520	2	4982	4	25164
4265	6521	1	4986	0	25168
4266	6523	2	4990	1	25172
4267	6525	2	4995	2	25177
4268	6529	4	5000	3	25182
4269	6529	0	5004	4	25186
4270	6530	1	5014	0	25196
4271	6532	2	5018	1	25200
4272	6535	3	5023	2	25205
4273	6535	0	5027	3	25209
4274	6535	0	5036	4	25218
4275	6536	1	5042	0	25224
4276	6539	3	5046	1	25228
4277	6542	3	5050	2	25232
4278	6546	4	5054	3	25236
4279	6546	0	5058	4	25240
4280	6547	1	5078	0	25260
4281	6547	0	5082	1	25264
4282	6550	3	5093	2	25275
4283	6550	0	5097	3	25279
4284	6550	0	5108	4	25290
4285	6551	1	5114	0	25296
4286	6554	3	5118	1	25300
4287	6556	2	5122	2	25304
4288	6558	2	5127	3	25309
4289	6558	0	5133	4	25315
4290	6559	1	5141	0	25323
4291	6562	3	5145	1	25327
4292	6565	3	5149	2	25331
4293	6565	0	5153	3	25335
4294	6565	0	5163	4	25345
4295	6566	1	5169	0	25351
4296	6569	3	5173	1	25355
4297	6572	3	5177	2	25359
4298	6574	2	5181	3	25363
4299	6576	2	5187	4	25369
4300	6577	1	5191	0	25373
4301	6580	3	5195	1	25377
4302	6582	2	5199	2	25381
4303	6584	2	5204	3	25386
4304	6584	0	5210	4	25392
4305	6585	1	5218	0	25400
4306	6587	2	5222	1	25404
4307	6588	1	5227	2	25409
4308	6590	2	5233	3	25415
4309	6590	0	5239	4	25421
4310	6591	1	5245	0	25427
4311	6594	3	5249	1	25431
4312	6597	3	5253	2	25435
4313	6599	2	5257	3	25439
4314	6601	2	5263	4	25445
4315	6601	0	5267	0	25449
4316	6604	3	5275	1	25457
4317	6606	2	5279	2	25461
4318	6608	2	5284	3	25466
4319	6610	2	5290	4	25472
4320	6611	1	5294	0	25476
4321	6614	3	5298	1	25480
4322	6617	3	5302	2	25484
4323	6619	2	5306	3	25488
4324	6619	0	5312	4	25494
4325	6620	1	5320	0	25502
4326	6620	0	5324	1	25506
4327	6623	3	5332	2	25514
4328	6623	0	5336	3	25518
4329	6625	2	5344	4	25526
4330	6626	1	5348	0	25530
4331	6629	3	5352	1	25534
4332	6632	3	5356	2	25538
4333	6636	4	5360	3	25542
4334	6636	0	5364	4	25546
4335	6637	1	5374	0	25556
4336	6640	3	5378	1	25560
4337	6640	0	5382	2	25564
4338	6642	2	5389	3	25571
4339	6642	0	5395	4	25577
4340	6643	1	5401	0	25583
4341	6646	3	5405	1	25587
4342	6648	2	5409	2	25591
4343	6648	0	5414	3	25596
4344	6648	0	5434	4	25616
4345	6649	1	5444	0	25626
4346	6652	3	5448	1	25630
4347	6652	0	5452	2	25634
4348	6655	3	5459	3	25641
4349	6655	0	5464	4	25646
4350	6656	1	5477	0	25659
4351	6656	0	5481	1	25663
4352	6659	3	5490	2	25672
4353	6661	2	5494	3	25676
4354	6663	2	5500	4	25682
4355	6664	1	5504	0	25686
4356	6666	2	5508	1	25690
4357	6668	2	5513	2	25695
4358	6668	0	5518	3	25700
4359	6670	2	5534	4	25716
4360	6670	0	5538	0	25720
4361	6673	3	5546	1	25728
4362	6675	2	5550	2	25732
4363	6675	0	5555	3	25737
4364	6675	0	5567	4	25749
4365	6676	1	5575	0	25757
4366	6678	2	5579	1	25761
4367	6681	3	5584	2	25766
4368	6681	0	5588	3	25770
4369	6681	0	5597	4	25779
4370	6682	1	5603	0	25785
4371	6684	2	5607	1	25789
4372	6686	2	5612	2	25794
4373	6686	0	5617	3	25799
4374	6688	2	5625	4	25807
4375	6688	0	5629	0	25811
4376	6690	2	5635	1	25817
4377	6692	2	5640	2	25822
4378	6694	2	5645	3	25827
4379	6694	0	5651	4	25833
4380	6695	1	5659	0	25841
4381	6695	0	5663	1	25845
4382	6698	3	5670	2	25852
4383	6698	0	5674	3	25856
4384	6698	0	5688	4	25870
4385	6699	1	5694	0	25876
4386	6701	2	5698	1	25880
4387	6702	1	5703	2	25885
4388	6704	2	5709	3	25891
4389	6704	0	5715	4	25897
4390	6705	1	5723	0	25905
4391	6707	2	5727	1	25909
4392	6708	1	5732	2	25914
4393	6711	3	5738	3	25920
4394	6711	0	5743	4	25925
4395	6711	0	5752	0	25934
4396	6712	1	5759	1	25941
4397	6715	3	5765	2	25947
4398	6715	0	5769	3	25951
4399	6715	0	5782	4	25964
4400	6716	1	5788	0	25970
4401	6719	3	5792	1	25974
4402	6722	3	5796	2	25978
4403	6726	4	5800	3	25982
4404	6726	0	5804	4	25986
4405	6726	0	5823	0	26005
4406	6726	0	5833	1	26015
4407	6729	3	5842	2	26024
4408	6729	0	5846	3	26028
4409	6729	0	5858	4	26040
4410	6729	0	5867	0	26049
4411	6731	2	5873	1	26055
4412	6734	3	5878	2	26060
4413	6734	0	5882	3	26064
4414	6736	2	5890	4	26072
4415	6737	1	5894	0	26076
4416	6740	3	5898	1	26080
4417	6742	2	5902	2	26084
4418	6744	2	5907	3	26089
4419	6744	0	5913	4	26095
4420	6744	0	5922	0	26104
4421	6746	2	5928	1	26110
4422	6749	3	5933	2	26115
4423	6749	0	5937	3	26119
4424	6749	0	5947	4	26129
4425	6750	1	5953	0	26135
4426	6753	3	5957	1	26139
4427	6755	2	5961	2	26143
4428	6756	1	5966	3	26148
4429	6758	2	5973	4	26155
4430	6759	1	5977	0	26159
4431	6762	3	5981	1	26163
4432	6765	3	5985	2	26167
4433	6767	2	5989	3	26171
4434	6767	0	5995	4	26177
4435	6768	1	6007	0	26189
4436	6768	0	6011	1	26193
4437	6771	3	6019	2	26201
4438	6771	0	6023	3	26205
4439	6771	0	6045	4	26227
4440	6772	1	6052	0	26234
4441	6775	3	6056	1	26238
4442	6778	3	6060	2	26242
4443	6780	2	6064	3	26246
4444	6782	2	6070	4	26252
4445	6782	0	6074	0	26256
4446	6784	2	6082	1	26264
4447	6786	2	6087	2	26269
4448	6786	0	6092	3	26274
4449	6788	2	6100	4	26282
4450	6788	0	6104	0	26286
4451	6791	3	6112	1	26294
4452	6793	2	6116	2	26298
4453	6795	2	6121	3	26303
4454	6795	0	6127	4	26309
4455	6796	1	6135	0	26317
4456	6799	3	6139	1	26321
4457	6799	0	6143	2	26325
4458	6801	2	6150	3	26332
4459	6801	0	6156	4	26338
4460	6802	1	6176	0	26358
4461	6805	3	6180	1	26362
4462	6808	3	6184	2	26366
4463	6810	2	6188	3	26370
4464	6810	0	6194	4	26376
4465	6811	1	6200	0	26382
4466	6814	3	6204	1	26386
4467	6817	3	6208	2	26390
4468	6819	2	6212	3	26394
4469	6819	0	6218	4	26400
4470	6820	1	6224	0	26406
4471	6823	3	6228	1	26410
4472	6825	2	6232	2	26414
4473	6829	4	6237	3	26419
4474	6831	2	6241	4	26423
4475	6832	1	6245	0	26427
4476	6833	1	6249	1	26431
4477	6835	2	6255	2	26437
4478	6836	1	6260	3	26442
4479	6836	0	6267	4	26449
4480	6837	1	6274	0	26456
4481	6840	3	6278	1	26460
4482	6843	3	6282	2	26464
4483	6845	2	6286	3	26468
4484	6845	0	6292	4	26474
4485	6846	1	6298	0	26480
4486	6849	3	6302	1	26484
4487	6852	3	6306	2	26488
4488	6852	0	6310	3	26492
4489	6852	0	6327	4	26509
4490	6853	1	6338	0	26520
4491	6855	2	6342	1	26524
4492	6858	3	6347	2	26529
4493	6858	0	6351	3	26533
4494	6860	2	6360	4	26542
4495	6861	1	6364	0	26546
4496	6864	3	6368	1	26550
4497	6864	0	6372	2	26554
4498	6868	4	6379	3	26561
4499	6868	0	6383	4	26565
4500	6869	1	6391	0	26573
4501	6872	3	6395	1	26577
4502	6875	3	6399	2	26581
4503	6875	0	6403	3	26585
4504	6875	0	6413	4	26595
4505	6876	1	6419	0	26601
4506	6879	3	6423	1	26605
4507	6881	2	6427	2	26609
4508	6881	0	6432	3	26614
4509	6882	1	6441	4	26623
4510	6883	1	6446	0	26628
4511	6886	3	6450	1	26632
4512	6888	2	6454	2	26636
4513	6889	1	6459	3	26641
4514	6890	1	6466	4	26648
4515	6891	1	6471	0	26653
4516	6893	2	6475	1	26657
4517	6896	3	6480	2	26662
4518	6898	2	6484	3	26666
4519	6898	0	6490	4	26672
4520	6899	1	6501	0	26683
4521	6902	3	6505	1	26687
4522	6905	3	6509	2	26691
4523	6907	2	6513	3	26695
4524	6909	2	6519	4	26701
4525	6910	1	6523	0	26705
4526	6913	3	6527	1	26709
4527	6913	0	6531	2	26713
4528	6914	1	6538	3	26720
4529	6915	1	6545	4	26727
4530	6915	0	6550	0	26732
